date_time,wait,Hospital
3/20/2019 13:51:01,34,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/20/2019 14:51:01,5,Syosset Hospital
3/20/2019 14:51:01,7,Glen Cove Hospital
3/20/2019 14:51:01,7,Lenox Health Greenwich Village
3/20/2019 14:51:01,7,Staten Island University Hospital - South
3/20/2019 14:51:01,8,Huntington Hospital
3/20/2019 14:51:01,8,Plainview Hospital
3/20/2019 14:51:01,15,Long Island Jewish Valley Stream
3/20/2019 14:51:01,18,Lenox Hill Hospital
3/20/2019 14:51:01,18,Southside Hospital
3/20/2019 14:51:01,28,Staten Island University Hospital - North
3/20/2019 14:51:01,29,Long Island Jewish Medical Center
3/20/2019 14:51:01,37,North Shore University Hospital
3/20/2019 14:51:01,39,Long Island Jewish Forest Hills
3/20/2019 14:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/20/2019 15:51:01,4,Syosset Hospital
3/20/2019 15:51:01,6,Plainview Hospital
3/20/2019 15:51:01,8,Staten Island University Hospital - South
3/20/2019 15:51:01,12,Glen Cove Hospital
3/20/2019 15:51:01,15,Huntington Hospital
3/20/2019 15:51:01,17,Lenox Health Greenwich Village
3/20/2019 15:51:01,18,Lenox Hill Hospital
3/20/2019 15:51:01,18,Southside Hospital
3/20/2019 15:51:01,23,Long Island Jewish Valley Stream
3/20/2019 15:51:01,34,North Shore University Hospital
3/20/2019 15:51:01,41,Long Island Jewish Medical Center
3/20/2019 15:51:01,41,Staten Island University Hospital - North
3/20/2019 15:51:01,56,Long Island Jewish Forest Hills
3/20/2019 15:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/20/2019 16:51:01,3,Syosset Hospital
3/20/2019 16:51:01,4,Staten Island University Hospital - South
3/20/2019 16:51:01,13,Huntington Hospital
3/20/2019 16:51:01,14,Glen Cove Hospital
3/20/2019 16:51:01,16,North Shore University Hospital
3/20/2019 16:51:01,16,Plainview Hospital
3/20/2019 16:51:01,17,Long Island Jewish Valley Stream
3/20/2019 16:51:01,33,Southside Hospital
3/20/2019 16:51:01,40,Lenox Hill Hospital
3/20/2019 16:51:01,42,Lenox Health Greenwich Village
3/20/2019 16:51:01,45,Staten Island University Hospital - North
3/20/2019 16:51:01,59,Long Island Jewish Medical Center
3/20/2019 16:51:01,60,Long Island Jewish Forest Hills
3/20/2019 16:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/20/2019 17:51:01,1,Syosset Hospital
3/20/2019 17:51:01,4,Staten Island University Hospital - South
3/20/2019 17:51:01,6,Glen Cove Hospital
3/20/2019 17:51:01,18,Long Island Jewish Valley Stream
3/20/2019 17:51:01,22,North Shore University Hospital
3/20/2019 17:51:01,25,Plainview Hospital
3/20/2019 17:51:01,30,Southside Hospital
3/20/2019 17:51:01,31,Huntington Hospital
3/20/2019 17:51:01,36,Lenox Health Greenwich Village
3/20/2019 17:51:01,41,Lenox Hill Hospital
3/20/2019 17:51:01,43,Staten Island University Hospital - North
3/20/2019 17:51:01,60,Long Island Jewish Forest Hills
3/20/2019 17:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/20/2019 17:51:01,60,Long Island Jewish Medical Center
3/20/2019 18:51:01,2,Syosset Hospital
3/20/2019 18:51:01,4,Staten Island University Hospital - South
3/20/2019 18:51:01,7,Glen Cove Hospital
3/20/2019 18:51:01,21,Lenox Health Greenwich Village
3/20/2019 18:51:01,23,Long Island Jewish Valley Stream
3/20/2019 18:51:01,23,Plainview Hospital
3/20/2019 18:51:01,26,North Shore University Hospital
3/20/2019 18:51:01,28,Huntington Hospital
3/20/2019 18:51:01,29,Staten Island University Hospital - North
3/20/2019 18:51:01,34,Lenox Hill Hospital
3/20/2019 18:51:01,37,Long Island Jewish Forest Hills
3/20/2019 18:51:01,37,Southside Hospital
3/20/2019 18:51:01,53,Long Island Jewish Medical Center
3/20/2019 18:51:01,57,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/20/2019 19:51:01,3,Staten Island University Hospital - South
3/20/2019 19:51:01,3,Syosset Hospital
3/20/2019 19:51:01,9,Lenox Health Greenwich Village
3/20/2019 19:51:01,16,Long Island Jewish Valley Stream
3/20/2019 19:51:01,22,Glen Cove Hospital
3/20/2019 19:51:01,34,Plainview Hospital
3/20/2019 19:51:01,36,North Shore University Hospital
3/20/2019 19:51:01,44,Long Island Jewish Forest Hills
3/20/2019 19:51:01,44,Southside Hospital
3/20/2019 19:51:01,45,Lenox Hill Hospital
3/20/2019 19:51:01,49,Huntington Hospital
3/20/2019 19:51:01,49,Staten Island University Hospital - North
3/20/2019 19:51:01,60,Long Island Jewish Medical Center
3/20/2019 19:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/20/2019 20:51:01,3,Staten Island University Hospital - South
3/20/2019 20:51:01,6,Syosset Hospital
3/20/2019 20:51:01,7,Lenox Health Greenwich Village
3/20/2019 20:51:01,10,Glen Cove Hospital
3/20/2019 20:51:01,14,Lenox Hill Hospital
3/20/2019 20:51:01,33,Huntington Hospital
3/20/2019 20:51:01,38,Long Island Jewish Forest Hills
3/20/2019 20:51:01,39,Long Island Jewish Valley Stream
3/20/2019 20:51:01,40,Southside Hospital
3/20/2019 20:51:01,43,Plainview Hospital
3/20/2019 20:51:01,51,North Shore University Hospital
3/20/2019 20:51:01,52,Staten Island University Hospital - North
3/20/2019 20:51:01,60,Long Island Jewish Medical Center
3/20/2019 20:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/20/2019 21:51:01,2,Staten Island University Hospital - South
3/20/2019 21:51:01,4,Syosset Hospital
3/20/2019 21:51:01,7,Lenox Health Greenwich Village
3/20/2019 21:51:01,14,Glen Cove Hospital
3/20/2019 21:51:01,21,Lenox Hill Hospital
3/20/2019 21:51:01,22,Plainview Hospital
3/20/2019 21:51:01,23,Long Island Jewish Forest Hills
3/20/2019 21:51:01,30,Huntington Hospital
3/20/2019 21:51:01,35,Long Island Jewish Valley Stream
3/20/2019 21:51:01,37,North Shore University Hospital
3/20/2019 21:51:01,53,Southside Hospital
3/20/2019 21:51:01,60,Staten Island University Hospital - North
3/20/2019 21:51:01,60,Long Island Jewish Medical Center
3/20/2019 21:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/20/2019 22:51:01,3,Staten Island University Hospital - South
3/20/2019 22:51:01,3,Syosset Hospital
3/20/2019 22:51:01,14,Glen Cove Hospital
3/20/2019 22:51:01,17,Lenox Hill Hospital
3/20/2019 22:51:01,19,Lenox Health Greenwich Village
3/20/2019 22:51:01,20,Long Island Jewish Valley Stream
3/20/2019 22:51:01,20,Plainview Hospital
3/20/2019 22:51:01,44,Long Island Jewish Forest Hills
3/20/2019 22:51:01,60,North Shore University Hospital
3/20/2019 22:51:01,60,Staten Island University Hospital - North
3/20/2019 22:51:01,60,Huntington Hospital
3/20/2019 22:51:01,60,Southside Hospital
3/20/2019 22:51:01,60,Long Island Jewish Medical Center
3/20/2019 22:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/20/2019 23:51:01,2,Syosset Hospital
3/20/2019 23:51:01,3,Staten Island University Hospital - South
3/20/2019 23:51:01,5,Glen Cove Hospital
3/20/2019 23:51:01,12,Lenox Health Greenwich Village
3/20/2019 23:51:01,17,Lenox Hill Hospital
3/20/2019 23:51:01,23,Plainview Hospital
3/20/2019 23:51:01,38,Long Island Jewish Valley Stream
3/20/2019 23:51:01,45,Southside Hospital
3/20/2019 23:51:01,47,Huntington Hospital
3/20/2019 23:51:01,51,Long Island Jewish Forest Hills
3/20/2019 23:51:01,52,Long Island Jewish Medical Center
3/20/2019 23:51:01,60,Staten Island University Hospital - North
3/20/2019 23:51:01,60,North Shore University Hospital
3/20/2019 23:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/21/2019 0:51:01,1,Glen Cove Hospital
3/21/2019 0:51:01,1,Syosset Hospital
3/21/2019 0:51:01,8,Lenox Hill Hospital
3/21/2019 0:51:01,8,Staten Island University Hospital - South
3/21/2019 0:51:01,16,Plainview Hospital
3/21/2019 0:51:01,21,Lenox Health Greenwich Village
3/21/2019 0:51:01,23,Long Island Jewish Valley Stream
3/21/2019 0:51:01,30,Long Island Jewish Forest Hills
3/21/2019 0:51:01,39,Southside Hospital
3/21/2019 0:51:01,40,Huntington Hospital
3/21/2019 0:51:01,47,North Shore University Hospital
3/21/2019 0:51:01,58,Staten Island University Hospital - North
3/21/2019 0:51:01,60,Long Island Jewish Medical Center
3/21/2019 0:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/21/2019 1:51:01,1,Syosset Hospital
3/21/2019 1:51:01,5,Glen Cove Hospital
3/21/2019 1:51:01,7,Plainview Hospital
3/21/2019 1:51:01,12,Staten Island University Hospital - South
3/21/2019 1:51:01,13,Lenox Health Greenwich Village
3/21/2019 1:51:01,18,Lenox Hill Hospital
3/21/2019 1:51:01,28,Long Island Jewish Valley Stream
3/21/2019 1:51:01,32,Huntington Hospital
3/21/2019 1:51:01,33,North Shore University Hospital
3/21/2019 1:51:01,36,Southside Hospital
3/21/2019 1:51:01,60,Long Island Jewish Forest Hills
3/21/2019 1:51:01,60,Staten Island University Hospital - North
3/21/2019 1:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/21/2019 1:51:01,60,Long Island Jewish Medical Center
3/21/2019 2:51:01,3,Syosset Hospital
3/21/2019 2:51:01,4,Glen Cove Hospital
3/21/2019 2:51:01,4,Lenox Hill Hospital
3/21/2019 2:51:01,7,Lenox Health Greenwich Village
3/21/2019 2:51:01,8,Staten Island University Hospital - South
3/21/2019 2:51:01,9,Plainview Hospital
3/21/2019 2:51:01,20,Huntington Hospital
3/21/2019 2:51:01,23,Long Island Jewish Valley Stream
3/21/2019 2:51:01,27,Southside Hospital
3/21/2019 2:51:01,48,Staten Island University Hospital - North
3/21/2019 2:51:01,51,North Shore University Hospital
3/21/2019 2:51:01,60,Long Island Jewish Forest Hills
3/21/2019 2:51:01,60,Long Island Jewish Medical Center
3/21/2019 2:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/21/2019 3:51:01,3,Syosset Hospital
3/21/2019 3:51:01,7,Glen Cove Hospital
3/21/2019 3:51:01,8,Staten Island University Hospital - South
3/21/2019 3:51:01,9,Lenox Health Greenwich Village
3/21/2019 3:51:01,9,Plainview Hospital
3/21/2019 3:51:01,12,Lenox Hill Hospital
3/21/2019 3:51:01,23,Long Island Jewish Valley Stream
3/21/2019 3:51:01,25,Southside Hospital
3/21/2019 3:51:01,30,Huntington Hospital
3/21/2019 3:51:01,42,Long Island Jewish Forest Hills
3/21/2019 3:51:01,59,North Shore University Hospital
3/21/2019 3:51:01,60,Staten Island University Hospital - North
3/21/2019 3:51:01,60,Long Island Jewish Medical Center
3/21/2019 3:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/21/2019 4:51:01,3,Syosset Hospital
3/21/2019 4:51:01,6,Plainview Hospital
3/21/2019 4:51:01,9,Glen Cove Hospital
3/21/2019 4:51:01,9,Lenox Health Greenwich Village
3/21/2019 4:51:01,9,Staten Island University Hospital - South
3/21/2019 4:51:01,11,Lenox Hill Hospital
3/21/2019 4:51:01,19,Huntington Hospital
3/21/2019 4:51:01,33,Long Island Jewish Valley Stream
3/21/2019 4:51:01,38,Long Island Jewish Forest Hills
3/21/2019 4:51:01,38,North Shore University Hospital
3/21/2019 4:51:01,44,Southside Hospital
3/21/2019 4:51:01,44,Staten Island University Hospital - North
3/21/2019 4:51:01,60,Long Island Jewish Medical Center
3/21/2019 4:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/21/2019 5:51:01,3,Syosset Hospital
3/21/2019 5:51:01,4,Plainview Hospital
3/21/2019 5:51:01,6,Lenox Hill Hospital
3/21/2019 5:51:01,9,Glen Cove Hospital
3/21/2019 5:51:01,9,Staten Island University Hospital - South
3/21/2019 5:51:01,13,Lenox Health Greenwich Village
3/21/2019 5:51:01,24,Huntington Hospital
3/21/2019 5:51:01,26,North Shore University Hospital
3/21/2019 5:51:01,32,Staten Island University Hospital - North
3/21/2019 5:51:01,36,Long Island Jewish Valley Stream
3/21/2019 5:51:01,58,Long Island Jewish Forest Hills
3/21/2019 5:51:01,60,Southside Hospital
3/21/2019 5:51:01,60,Long Island Jewish Medical Center
3/21/2019 5:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/21/2019 6:51:01,3,Syosset Hospital
3/21/2019 6:51:01,4,Plainview Hospital
3/21/2019 6:51:01,4,Staten Island University Hospital - South
3/21/2019 6:51:01,8,Lenox Health Greenwich Village
3/21/2019 6:51:01,9,Glen Cove Hospital
3/21/2019 6:51:01,9,Lenox Hill Hospital
3/21/2019 6:51:01,20,Huntington Hospital
3/21/2019 6:51:01,22,Staten Island University Hospital - North
3/21/2019 6:51:01,31,North Shore University Hospital
3/21/2019 6:51:01,32,Long Island Jewish Forest Hills
3/21/2019 6:51:01,35,Southside Hospital
3/21/2019 6:51:01,38,Long Island Jewish Valley Stream
3/21/2019 6:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/21/2019 6:51:01,60,Long Island Jewish Medical Center
3/21/2019 7:51:01,2,Syosset Hospital
3/21/2019 7:51:01,3,Lenox Hill Hospital
3/21/2019 7:51:01,5,Plainview Hospital
3/21/2019 7:51:01,6,Southside Hospital
3/21/2019 7:51:01,8,North Shore University Hospital
3/21/2019 7:51:01,9,Glen Cove Hospital
3/21/2019 7:51:01,15,Lenox Health Greenwich Village
3/21/2019 7:51:01,15,Long Island Jewish Valley Stream
3/21/2019 7:51:01,20,Huntington Hospital
3/21/2019 7:51:01,23,Long Island Jewish Forest Hills
3/21/2019 7:51:01,35,Staten Island University Hospital - South
3/21/2019 7:51:01,60,Staten Island University Hospital - North
3/21/2019 7:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/21/2019 7:51:01,60,Long Island Jewish Medical Center
3/21/2019 8:51:01,0,Plainview Hospital
3/21/2019 8:51:01,5,Huntington Hospital
3/21/2019 8:51:01,5,Lenox Hill Hospital
3/21/2019 8:51:01,6,Syosset Hospital
3/21/2019 8:51:01,9,Glen Cove Hospital
3/21/2019 8:51:01,9,Southside Hospital
3/21/2019 8:51:01,16,Staten Island University Hospital - South
3/21/2019 8:51:01,18,Lenox Health Greenwich Village
3/21/2019 8:51:01,19,Long Island Jewish Forest Hills
3/21/2019 8:51:01,24,Staten Island University Hospital - North
3/21/2019 8:51:01,27,North Shore University Hospital
3/21/2019 8:51:01,28,Long Island Jewish Valley Stream
3/21/2019 8:51:01,56,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/21/2019 8:51:01,60,Long Island Jewish Medical Center
3/21/2019 9:51:01,0,Plainview Hospital
3/21/2019 9:51:01,2,Syosset Hospital
3/21/2019 9:51:01,4,Lenox Hill Hospital
3/21/2019 9:51:01,7,Southside Hospital
3/21/2019 9:51:01,13,Glen Cove Hospital
3/21/2019 9:51:01,14,Huntington Hospital
3/21/2019 9:51:01,15,Lenox Health Greenwich Village
3/21/2019 9:51:01,16,Staten Island University Hospital - South
3/21/2019 9:51:01,17,North Shore University Hospital
3/21/2019 9:51:01,18,Long Island Jewish Forest Hills
3/21/2019 9:51:01,19,Long Island Jewish Valley Stream
3/21/2019 9:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/21/2019 9:51:01,60,Staten Island University Hospital - North
3/21/2019 9:51:01,60,Long Island Jewish Medical Center
3/21/2019 10:51:01,2,Syosset Hospital
3/21/2019 10:51:01,5,Plainview Hospital
3/21/2019 10:51:01,6,Lenox Health Greenwich Village
3/21/2019 10:51:01,6,Lenox Hill Hospital
3/21/2019 10:51:01,7,Southside Hospital
3/21/2019 10:51:01,13,Glen Cove Hospital
3/21/2019 10:51:01,13,North Shore University Hospital
3/21/2019 10:51:01,14,Huntington Hospital
3/21/2019 10:51:01,16,Staten Island University Hospital - South
3/21/2019 10:51:01,19,Long Island Jewish Valley Stream
3/21/2019 10:51:01,23,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/21/2019 10:51:01,26,Long Island Jewish Forest Hills
3/21/2019 10:51:01,37,Long Island Jewish Medical Center
3/21/2019 10:51:01,37,Staten Island University Hospital - North
3/21/2019 11:51:01,2,Syosset Hospital
3/21/2019 11:51:01,6,Huntington Hospital
3/21/2019 11:51:01,6,Lenox Health Greenwich Village
3/21/2019 11:51:01,10,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/21/2019 11:51:01,11,North Shore University Hospital
3/21/2019 11:51:01,14,Glen Cove Hospital
3/21/2019 11:51:01,14,Staten Island University Hospital - South
3/21/2019 11:51:01,23,Long Island Jewish Medical Center
3/21/2019 11:51:01,23,Southside Hospital
3/21/2019 11:51:01,25,Staten Island University Hospital - North
3/21/2019 11:51:01,28,Lenox Hill Hospital
3/21/2019 11:51:01,35,Plainview Hospital
3/21/2019 11:51:01,41,Long Island Jewish Forest Hills
3/21/2019 11:51:01,58,Long Island Jewish Valley Stream
3/21/2019 12:51:01,1,Plainview Hospital
3/21/2019 12:51:01,4,Glen Cove Hospital
3/21/2019 12:51:01,4,Syosset Hospital
3/21/2019 12:51:01,7,Staten Island University Hospital - South
3/21/2019 12:51:01,10,Huntington Hospital
3/21/2019 12:51:01,10,Lenox Hill Hospital
3/21/2019 12:51:01,13,Southside Hospital
3/21/2019 12:51:01,16,North Shore University Hospital
3/21/2019 12:51:01,16,Staten Island University Hospital - North
3/21/2019 12:51:01,25,Lenox Health Greenwich Village
3/21/2019 12:51:01,34,Long Island Jewish Medical Center
3/21/2019 12:51:01,48,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/21/2019 12:51:01,50,Long Island Jewish Forest Hills
3/21/2019 12:51:01,51,Long Island Jewish Valley Stream
3/21/2019 13:51:01,2,Plainview Hospital
3/21/2019 13:51:01,2,Syosset Hospital
3/21/2019 13:51:01,5,Staten Island University Hospital - South
3/21/2019 13:51:01,7,Glen Cove Hospital
3/21/2019 13:51:01,9,Huntington Hospital
3/21/2019 13:51:01,10,Long Island Jewish Forest Hills
3/21/2019 13:51:01,15,Lenox Health Greenwich Village
3/21/2019 13:51:01,19,Staten Island University Hospital - North
3/21/2019 13:51:01,20,Southside Hospital
3/21/2019 13:51:01,23,Lenox Hill Hospital
3/21/2019 13:51:01,23,North Shore University Hospital
3/21/2019 13:51:01,30,Long Island Jewish Valley Stream
3/21/2019 13:51:01,33,Long Island Jewish Medical Center
3/21/2019 13:51:01,46,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
3/21/2019 14:51:01,4,Lenox Health Greenwich Village
3/21/2019 14:51:01,5,Plainview Hospital
3/21/2019 14:51:01,6,Syosset Hospital
3/21/2019 14:51:01,8,Staten Island University Hospital - South
3/21/2019 14:51:01,9,Huntington Hospital
3/21/2019 14:51:01,10,Glen Cove Hospital
3/21/2019 14:51:01,13,Long Island Jewish Valley Stream
3/21/2019 14:51:01,21,Southside Hospital
3/21/2019 14:51:01,25,North Shore University Hospital
3/21/2019 14:51:01,29,Lenox Hill Hospital
3/21/2019 14:51:01,33,Staten Island University Hospital - North
3/21/2019 14:51:01,36,Long Island Jewish Forest Hills
3/21/2019 14:51:01,38,Long Island Jewish Medical Center
